hyp,auc_1,pre_1,rec_1,f_1,f_1_std,auc_2,pre_2,rec_2,f_2,f_2_std,auc_3,pre_3,rec_3,f_3,f_3_std,auc_4,pre_4,rec_4,f_4,f_4_std
"(10, 'median', 10)",0.776076238314486,0.3967943495324203,0.5255271827067047,0.45217683711117984,0.09289998703513846,0.7798638691376613,0.402088218562901,0.4764708217738381,0.43613074392999907,0.09268966943654093,0.7939140925650692,0.4028596968386435,0.45579514570073915,0.4276957052370044,0.09975245454025451,0.7663393657256617,0.39246261227596085,0.5548817819720681,0.45974907326064246,0.08822275139666423
"(15, 'largest', 3)",0.7674991925191299,0.2879735435665998,0.3850140387104384,0.3294974824801189,0.10070989078114978,0.7709144171546971,0.2891602147047382,0.3565314286693845,0.3193310786067949,0.11274977411801847,0.7786478509337093,0.3025924233417898,0.32464800204975264,0.3132324438814131,0.11986727044231275,0.7619320667010502,0.28110622599425156,0.4154376885997473,0.3353187597543507,0.0958384841636842
"(15, 'largest', 4)",0.7729386732145793,0.3033236307059252,0.4254582319815292,0.35415682591899594,0.09199771881981694,0.7754413560276385,0.3114338801592317,0.3865105351585792,0.34493427569599655,0.1034594008484834,0.7854897587057117,0.31879209611235787,0.362142211574148,0.339087261180086,0.112400443166706,0.7656565977820664,0.3061308405892444,0.44709221710832797,0.36342147215369963,0.08674086577202525
"(15, 'largest', 5)",0.774331232909498,0.33144843704173876,0.4421837420998609,0.37889093591449685,0.08980875361858935,0.7774786884346734,0.3397083938214398,0.4016922204389265,0.3681092688384362,0.09957648713045825,0.7890588830469399,0.34747394372721524,0.37116823059484966,0.35893047605426337,0.10910562844322218,0.7660829221827287,0.3233726253993256,0.47152416968019223,0.38364227817390467,0.0838741378876399
"(15, 'largest', 7)",0.7737297837198118,0.353647678164575,0.48475651383308416,0.4089507596181068,0.08900803789593605,0.7774139702658298,0.3661188569996656,0.43973415291623846,0.39956409784015146,0.09322188709746286,0.7904308409083832,0.3718595216212425,0.4124237088707763,0.391092597988441,0.10228858203789454,0.7645617837836645,0.35466654738905545,0.5094929316167847,0.4182100720194309,0.08314547744498814
"(15, 'largest', 10)",0.7717117862527465,0.3898109225954025,0.5286213816381666,0.44872635147995793,0.09340007518351463,0.7753845878139177,0.39154831207159624,0.4785556662792057,0.43070177364107065,0.09385783258773706,0.7893798188913488,0.39456755171624136,0.45362388220849087,0.42203978357768673,0.10060309649081176,0.7619633380058513,0.38918390437059797,0.5563769103118312,0.45799896716221694,0.08881952988058647
"(15, 'mean', 3)",0.7666992271804546,0.2875477079686406,0.3824464231894336,0.32827628570071876,0.10008744191072946,0.7704257786594558,0.2880456599512239,0.35167941148516013,0.3166976962308237,0.11268932621950463,0.7779164445615312,0.3033097823387708,0.31670028512820064,0.30986043481940173,0.1193850362101581,0.7613538085955618,0.27851740719627854,0.4141239305028455,0.3330460285975226,0.0957196982321159
"(15, 'mean', 4)",0.7738739290509865,0.3056342965629009,0.4194449199809543,0.35360757870380216,0.0926497539652743,0.7766343425152779,0.3185651310988425,0.38072182912357183,0.3468810554349994,0.10424759652967845,0.7864722762081311,0.32590947730081743,0.35843435437029,0.3413990093085809,0.11273352272677115,0.7667627565293701,0.30651158933520717,0.4433447241804513,0.3624435604064339,0.08756491710288168
"(15, 'mean', 5)",0.7764354965985744,0.337549955725559,0.4347487863162776,0.380032817831135,0.08991316608937236,0.7793490658891832,0.33654483566591453,0.4003109297066225,0.36566878454231044,0.09882369354783316,0.7907356507831768,0.34842186328154146,0.3766029894738025,0.3619647376533158,0.10881615667752118,0.7683167981951559,0.3318969159834408,0.46106173875321277,0.3859595156848996,0.08355307240740413
"(15, 'mean', 7)",0.7771409478020267,0.3624600715538808,0.47765693192373415,0.4121606038364083,0.08945100906679852,0.7808947700013713,0.3739438409730192,0.4365239035503346,0.4028178203838295,0.09412614349439971,0.7937877271123052,0.37784565263870995,0.412205137065668,0.39427824404525913,0.10318038870834213,0.7680924463742866,0.36453863165760253,0.5019411791680878,0.4223455603707025,0.08327115878984233
"(15, 'mean', 10)",0.775570091749152,0.3975522237421531,0.5244903289981919,0.45228345699399297,0.09334207479440307,0.7793504425345733,0.40756938147755234,0.479752332985023,0.4407248429292565,0.0934227142100751,0.7933944583460265,0.40158305462735183,0.4545384067769349,0.42642295531178787,0.10045592180410678,0.7658263469750224,0.3948543946259838,0.5528216407835185,0.4606723102655985,0.08871765945601517
"(15, 'median', 3)",0.7657080788034986,0.28827671977177594,0.37537156300162544,0.3261091324624464,0.09984264958179473,0.7694157393810791,0.2868450002184586,0.3528992217751811,0.3164620292520659,0.11303600221511918,0.7770282638717192,0.29700292950505713,0.3241526533250545,0.30998445576463496,0.11999700542195216,0.7602707913024659,0.28282379000094415,0.4070435275089376,0.33374995516810313,0.09535377431537774
"(15, 'median', 4)",0.7734100116683486,0.308629609118618,0.41611743188804956,0.35440271731960166,0.09278555453930291,0.7762005551289518,0.3200630296871785,0.3767667676628825,0.3461077973479599,0.10332471525058888,0.7861465044132032,0.33386467852997026,0.34753603511338654,0.34056320845428706,0.11232505278295732,0.7662364050722845,0.30921364035614024,0.4377898140474501,0.36243629481079176,0.08721622102190339
"(15, 'median', 5)",0.7757257571895093,0.33661169453110595,0.43711630769495174,0.38033639888191356,0.08970602622093964,0.778781589557873,0.34343854260854517,0.3944797826518172,0.3671939210743249,0.09881753724199435,0.7901727238687485,0.3479500412885569,0.36645065063319254,0.35696079373899625,0.10876730115106223,0.7676125735800257,0.33464205622330384,0.46141021442943364,0.38793247280732496,0.08345422703789178
"(15, 'median', 7)",0.7764971410691712,0.35724603343379935,0.48647484682966535,0.41196375118971595,0.08927372270901743,0.7802597844711139,0.37274643932515455,0.4352268485131175,0.4015708452838,0.094247471556802,0.7931973204888528,0.37392683777490915,0.41206880543785546,0.39207236501526516,0.10304537475760407,0.7674224528264411,0.3648677456723662,0.505285618856481,0.42374696734673994,0.08332170372147119
"(15, 'median', 10)",0.774992273497668,0.3975361820789572,0.5256573449908514,0.45270641069740275,0.09367492328059737,0.7787174713050294,0.40332541519038556,0.4788242086181989,0.43784402902165254,0.09343747828633908,0.7927651104060338,0.3992451960129072,0.45578989546089654,0.42564785461688465,0.10063469668579789,0.7652289352737417,0.39455488443982395,0.5537053640031019,0.4607746792437723,0.08879791735980613
"(20, 'largest', 3)",0.7677568319576693,0.28329132247807176,0.3896404378536738,0.32806225367067116,0.10073971289383203,0.7708977724846509,0.28349952263161393,0.35981753305087333,0.31713164746172756,0.1131416045731515,0.7788209581378478,0.29148720075542356,0.3317788416098216,0.3103306749834144,0.11988230258100777,0.7620167868271045,0.2745396262841314,0.42062205901858946,0.33223183996263733,0.09599753126720847
"(20, 'largest', 4)",0.7724359150782947,0.30262348244260634,0.42288712358231784,0.3527876035329011,0.09296205859673021,0.7752193137044254,0.3033324549569435,0.39575595057333474,0.3434347447378145,0.10355510935239108,0.7852574739512107,0.3117904206069029,0.36938725781114295,0.3381537949019076,0.11279779089305983,0.7651514785355286,0.30236146615731424,0.44683138595275296,0.36066706349710426,0.08734810946638887
"(20, 'largest', 5)",0.7729369476005555,0.3244649646129572,0.45069594923261885,0.3773024222635072,0.08997655826101265,0.7761190780946873,0.3318313207746386,0.40672552110499594,0.36548105496535255,0.09943577787470315,0.7876989443284502,0.33876602723426813,0.37861498410573197,0.3575837441732205,0.10890292087026902,0.7646823891225805,0.31566042519232407,0.4832404136488164,0.38187436294038524,0.08396759652397567
